tech,zone,year,month,hour,unit,value
Wind,BA1,2024,1,44,fraction,0.537
Wind,BA1,2024,1,45,fraction,0.633
Wind,BA1,2024,1,46,fraction,0.683
Wind,BA1,2024,1,47,fraction,0.722
Wind,BA1,2024,1,48,fraction,0.729
Wind,BA1,2025,1,1,fraction,0.122
Wind,BA1,2025,1,2,fraction,0.171
Wind,BA1,2025,1,3,fraction,0.231
Wind,BA1,2025,1,4,fraction,0.332
Wind,BA1,2025,1,5,fraction,0.368
Wind,BA1,2025,1,6,fraction,0.358
Wind,BA1,2025,1,7,fraction,0.305
Wind,BA1,2025,1,8,fraction,0.259
Wind,BA1,2025,1,9,fraction,0.204
Wind,BA1,2025,1,10,fraction,0.128
Wind,BA1,2025,1,11,fraction,0.093
Wind,BA1,2025,1,12,fraction,0.066
Wind,BA1,2025,1,13,fraction,0.049
Wind,BA1,2025,1,14,fraction,0.054
Wind,BA1,2025,1,15,fraction,0.038
Wind,BA1,2025,1,16,fraction,0.004
Wind,BA1,2025,1,17,fraction,0.0
Wind,BA1,2025,1,18,fraction,0.006
Wind,BA1,2025,1,19,fraction,0.028
Wind,BA1,2025,1,20,fraction,0.025
Wind,BA1,2025,1,21,fraction,0.032
Wind,BA1,2025,1,22,fraction,0.054
Wind,BA1,2025,1,23,fraction,0.095
Wind,BA1,2025,1,24,fraction,0.147
Wind,BA1,2025,1,25,fraction,0.178
Wind,BA1,2025,1,26,fraction,0.179
Wind,BA1,2025,1,27,fraction,0.185
Wind,BA1,2025,1,28,fraction,0.205
Wind,BA1,2025,1,29,fraction,0.225
Wind,BA1,2025,1,30,fraction,0.249
Wind,BA1,2025,1,31,fraction,0.278
Wind,BA1,2025,1,32,fraction,0.27
Wind,BA1,2025,1,33,fraction,0.182
Wind,BA1,2025,1,34,fraction,0.1
Wind,BA1,2025,1,35,fraction,0.065
Wind,BA1,2025,1,36,fraction,0.046
Wind,BA1,2025,1,37,fraction,0.076
Wind,BA1,2025,1,38,fraction,0.12
Wind,BA1,2025,1,39,fraction,0.138
Wind,BA1,2025,1,40,fraction,0.165
Wind,BA1,2025,1,41,fraction,0.155
Wind,BA1,2025,1,42,fraction,0.148
Wind,BA1,2025,1,43,fraction,0.294
Wind,BA1,2025,1,44,fraction,0.537
Wind,BA1,2025,1,45,fraction,0.633
Wind,BA1,2025,1,46,fraction,0.683
Wind,BA1,2025,1,47,fraction,0.722
Wind,BA1,2025,1,48,fraction,0.729
Wind,BA1,2026,1,1,fraction,0.122
Wind,BA1,2026,1,2,fraction,0.171
Wind,BA1,2026,1,3,fraction,0.231
Wind,BA1,2026,1,4,fraction,0.332
Wind,BA1,2026,1,5,fraction,0.368
Wind,BA1,2026,1,6,fraction,0.358
Wind,BA1,2026,1,7,fraction,0.305
Wind,BA1,2026,1,8,fraction,0.259
Wind,BA1,2026,1,9,fraction,0.204
Wind,BA1,2026,1,10,fraction,0.128
Wind,BA1,2026,1,11,fraction,0.093
Wind,BA1,2026,1,12,fraction,0.066
Wind,BA1,2026,1,13,fraction,0.049
Wind,BA1,2026,1,14,fraction,0.054
Wind,BA1,2026,1,15,fraction,0.038
Wind,BA1,2026,1,16,fraction,0.004
Wind,BA1,2026,1,17,fraction,0.0
Wind,BA1,2026,1,18,fraction,0.006
Wind,BA1,2026,1,19,fraction,0.028
Wind,BA1,2026,1,20,fraction,0.025
Wind,BA1,2026,1,21,fraction,0.032
Wind,BA1,2026,1,22,fraction,0.054
Wind,BA1,2026,1,23,fraction,0.095
Wind,BA1,2026,1,24,fraction,0.147
Wind,BA1,2026,1,25,fraction,0.178
Wind,BA1,2026,1,26,fraction,0.179
Wind,BA1,2026,1,27,fraction,0.185
Wind,BA1,2026,1,28,fraction,0.205
Wind,BA1,2026,1,29,fraction,0.225
Wind,BA1,2026,1,30,fraction,0.249
Wind,BA1,2026,1,31,fraction,0.278
Wind,BA1,2026,1,32,fraction,0.27
Wind,BA1,2026,1,33,fraction,0.182
Wind,BA1,2026,1,34,fraction,0.1
Wind,BA1,2026,1,35,fraction,0.065
Wind,BA1,2026,1,36,fraction,0.046
Wind,BA1,2026,1,37,fraction,0.076
Wind,BA1,2026,1,38,fraction,0.12
Wind,BA1,2026,1,39,fraction,0.138
Wind,BA1,2026,1,40,fraction,0.165
Wind,BA1,2026,1,41,fraction,0.155
Wind,BA1,2026,1,42,fraction,0.148
Wind,BA1,2026,1,43,fraction,0.294
Wind,BA1,2026,1,44,fraction,0.537
Wind,BA1,2026,1,45,fraction,0.633
Wind,BA1,2026,1,46,fraction,0.683
Wind,BA1,2026,1,47,fraction,0.722
Wind,BA1,2026,1,48,fraction,0.729
Wind,BA1,2027,1,1,fraction,0.122
Wind,BA1,2027,1,2,fraction,0.171
Wind,BA1,2027,1,3,fraction,0.231
Wind,BA1,2027,1,4,fraction,0.332
Wind,BA1,2027,1,5,fraction,0.368
Wind,BA1,2027,1,6,fraction,0.358
Wind,BA1,2027,1,7,fraction,0.305
Wind,BA1,2027,1,8,fraction,0.259
Wind,BA1,2027,1,9,fraction,0.204
Wind,BA1,2027,1,10,fraction,0.128
Wind,BA1,2027,1,11,fraction,0.093
Wind,BA1,2027,1,12,fraction,0.066
Wind,BA1,2027,1,13,fraction,0.049
Wind,BA1,2027,1,14,fraction,0.054
Wind,BA1,2027,1,15,fraction,0.038
Wind,BA1,2027,1,16,fraction,0.004
Wind,BA1,2027,1,17,fraction,0.0
Wind,BA1,2027,1,18,fraction,0.006
Wind,BA1,2027,1,19,fraction,0.028
Wind,BA1,2027,1,20,fraction,0.025
Wind,BA1,2027,1,21,fraction,0.032
Wind,BA1,2027,1,22,fraction,0.054
Wind,BA1,2027,1,23,fraction,0.095
Wind,BA1,2027,1,24,fraction,0.147
Wind,BA1,2027,1,25,fraction,0.178
Wind,BA1,2027,1,26,fraction,0.179
Wind,BA1,2027,1,27,fraction,0.185
Wind,BA1,2027,1,28,fraction,0.205
Wind,BA1,2027,1,29,fraction,0.225
Wind,BA1,2027,1,30,fraction,0.249
Wind,BA1,2027,1,31,fraction,0.278
Wind,BA1,2027,1,32,fraction,0.27
Wind,BA1,2027,1,33,fraction,0.182
Wind,BA1,2027,1,34,fraction,0.1
Wind,BA1,2027,1,35,fraction,0.065
Wind,BA1,2027,1,36,fraction,0.046
Wind,BA1,2027,1,37,fraction,0.076
Wind,BA1,2027,1,38,fraction,0.12
Wind,BA1,2027,1,39,fraction,0.138
Wind,BA1,2027,1,40,fraction,0.165
Wind,BA1,2027,1,41,fraction,0.155
Wind,BA1,2027,1,42,fraction,0.148
Wind,BA1,2027,1,43,fraction,0.294
Wind,BA1,2027,1,44,fraction,0.537
Wind,BA1,2027,1,45,fraction,0.633
Wind,BA1,2027,1,46,fraction,0.683
Wind,BA1,2027,1,47,fraction,0.722
Wind,BA1,2027,1,48,fraction,0.729
Wind,BA1,2028,1,1,fraction,0.122
Wind,BA1,2028,1,2,fraction,0.171
Wind,BA1,2028,1,3,fraction,0.231
Wind,BA1,2028,1,4,fraction,0.332
Wind,BA1,2028,1,5,fraction,0.368
Wind,BA1,2028,1,6,fraction,0.358
Wind,BA1,2028,1,7,fraction,0.305
Wind,BA1,2028,1,8,fraction,0.259
Wind,BA1,2028,1,9,fraction,0.204
Wind,BA1,2028,1,10,fraction,0.128
Wind,BA1,2028,1,11,fraction,0.093
Wind,BA1,2028,1,12,fraction,0.066
Wind,BA1,2028,1,13,fraction,0.049
Wind,BA1,2028,1,14,fraction,0.054
Wind,BA1,2028,1,15,fraction,0.038
Wind,BA1,2028,1,16,fraction,0.004
Wind,BA1,2028,1,17,fraction,0.0
Wind,BA1,2028,1,18,fraction,0.006
Wind,BA1,2028,1,19,fraction,0.028
Wind,BA1,2028,1,20,fraction,0.025
Wind,BA1,2028,1,21,fraction,0.032
Wind,BA1,2028,1,22,fraction,0.054
Wind,BA1,2028,1,23,fraction,0.095
Wind,BA1,2028,1,24,fraction,0.147
Wind,BA1,2028,1,25,fraction,0.178
Wind,BA1,2028,1,26,fraction,0.179
Wind,BA1,2028,1,27,fraction,0.185
Wind,BA1,2028,1,28,fraction,0.205
Wind,BA1,2028,1,29,fraction,0.225
Wind,BA1,2028,1,30,fraction,0.249
Wind,BA1,2028,1,31,fraction,0.278
Wind,BA1,2028,1,32,fraction,0.27
Wind,BA1,2028,1,33,fraction,0.182
Wind,BA1,2028,1,34,fraction,0.1
Wind,BA1,2028,1,35,fraction,0.065
Wind,BA1,2028,1,36,fraction,0.046
Wind,BA1,2028,1,37,fraction,0.076
Wind,BA1,2028,1,38,fraction,0.12
Wind,BA1,2028,1,39,fraction,0.138
Wind,BA1,2028,1,40,fraction,0.165
Wind,BA1,2028,1,41,fraction,0.155
Wind,BA1,2028,1,42,fraction,0.148
Wind,BA1,2028,1,43,fraction,0.294
Wind,BA1,2028,1,44,fraction,0.537
Wind,BA1,2028,1,45,fraction,0.633
Wind,BA1,2028,1,46,fraction,0.683
Wind,BA1,2028,1,47,fraction,0.722
Wind,BA1,2028,1,48,fraction,0.729
Wind,BA1,2029,1,1,fraction,0.122
Wind,BA1,2029,1,2,fraction,0.171
Wind,BA1,2029,1,3,fraction,0.231
Wind,BA1,2029,1,4,fraction,0.332
Wind,BA1,2029,1,5,fraction,0.368
Wind,BA1,2029,1,6,fraction,0.358
Wind,BA1,2029,1,7,fraction,0.305
Wind,BA1,2029,1,8,fraction,0.259
Wind,BA1,2029,1,9,fraction,0.204
Wind,BA1,2029,1,10,fraction,0.128
Wind,BA1,2029,1,11,fraction,0.093
Wind,BA1,2029,1,12,fraction,0.066
Wind,BA1,2029,1,13,fraction,0.049
Wind,BA1,2029,1,14,fraction,0.054
Wind,BA1,2029,1,15,fraction,0.038
Wind,BA1,2029,1,16,fraction,0.004
Wind,BA1,2029,1,17,fraction,0.0
Wind,BA1,2029,1,18,fraction,0.006
Wind,BA1,2029,1,19,fraction,0.028
Wind,BA1,2029,1,20,fraction,0.025
Wind,BA1,2029,1,21,fraction,0.032
Wind,BA1,2029,1,22,fraction,0.054
Wind,BA1,2029,1,23,fraction,0.095
Wind,BA1,2029,1,24,fraction,0.147
Wind,BA1,2029,1,25,fraction,0.178
Wind,BA1,2029,1,26,fraction,0.179
Wind,BA1,2029,1,27,fraction,0.185
Wind,BA1,2029,1,28,fraction,0.205
Wind,BA1,2029,1,29,fraction,0.225
Wind,BA1,2029,1,30,fraction,0.249
Wind,BA1,2029,1,31,fraction,0.278
Wind,BA1,2029,1,32,fraction,0.27
Wind,BA1,2029,1,33,fraction,0.182
Wind,BA1,2029,1,34,fraction,0.1
Wind,BA1,2029,1,35,fraction,0.065
Wind,BA1,2029,1,36,fraction,0.046
Wind,BA1,2029,1,37,fraction,0.076
Wind,BA1,2029,1,38,fraction,0.12
Wind,BA1,2029,1,39,fraction,0.138
Wind,BA1,2029,1,40,fraction,0.165
Wind,BA1,2029,1,41,fraction,0.155
Wind,BA1,2029,1,42,fraction,0.148
Wind,BA1,2029,1,43,fraction,0.294
Wind,BA1,2029,1,44,fraction,0.537
Wind,BA1,2029,1,45,fraction,0.633
Wind,BA1,2029,1,46,fraction,0.683
Wind,BA1,2029,1,47,fraction,0.722
Wind,BA1,2029,1,48,fraction,0.729
Wind,BA1,2030,1,1,fraction,0.122
Wind,BA1,2030,1,2,fraction,0.171
Wind,BA1,2030,1,3,fraction,0.231
Wind,BA1,2030,1,4,fraction,0.332
Wind,BA1,2030,1,5,fraction,0.368
Wind,BA1,2030,1,6,fraction,0.358
Wind,BA1,2030,1,7,fraction,0.305
Wind,BA1,2030,1,8,fraction,0.259
Wind,BA1,2030,1,9,fraction,0.204
Wind,BA1,2030,1,10,fraction,0.128
Wind,BA1,2030,1,11,fraction,0.093
Wind,BA1,2030,1,12,fraction,0.066
Wind,BA1,2030,1,13,fraction,0.049
Wind,BA1,2030,1,14,fraction,0.054
Wind,BA1,2030,1,15,fraction,0.038
Wind,BA1,2030,1,16,fraction,0.004
Wind,BA1,2030,1,17,fraction,0.0
Wind,BA1,2030,1,18,fraction,0.006
Wind,BA1,2030,1,19,fraction,0.028
Wind,BA1,2030,1,20,fraction,0.025
Wind,BA1,2030,1,21,fraction,0.032
Wind,BA1,2030,1,22,fraction,0.054
Wind,BA1,2030,1,23,fraction,0.095
Wind,BA1,2030,1,24,fraction,0.147
Wind,BA1,2030,1,25,fraction,0.178
Wind,BA1,2030,1,26,fraction,0.179
Wind,BA1,2030,1,27,fraction,0.185
Wind,BA1,2030,1,28,fraction,0.205
Wind,BA1,2030,1,29,fraction,0.225
Wind,BA1,2030,1,30,fraction,0.249
Wind,BA1,2030,1,31,fraction,0.278
Wind,BA1,2030,1,32,fraction,0.27
Wind,BA1,2030,1,33,fraction,0.182
Wind,BA1,2030,1,34,fraction,0.1
Wind,BA1,2030,1,35,fraction,0.065
Wind,BA1,2030,1,36,fraction,0.046
Wind,BA1,2030,1,37,fraction,0.076
Wind,BA1,2030,1,38,fraction,0.12
Wind,BA1,2030,1,39,fraction,0.138
Wind,BA1,2030,1,40,fraction,0.165
Wind,BA1,2030,1,41,fraction,0.155
Wind,BA1,2030,1,42,fraction,0.148
Wind,BA1,2030,1,43,fraction,0.294
Wind,BA1,2030,1,44,fraction,0.537
Wind,BA1,2030,1,45,fraction,0.633
Wind,BA1,2030,1,46,fraction,0.683
Wind,BA1,2030,1,47,fraction,0.722
Wind,BA1,2030,1,48,fraction,0.729
Wind,BA2,2020,1,1,fraction,0.11
Wind,BA2,2020,1,2,fraction,0.082
Wind,BA2,2020,1,3,fraction,0.081
Wind,BA2,2020,1,4,fraction,0.089
Wind,BA2,2020,1,5,fraction,0.078
Wind,BA2,2020,1,6,fraction,0.069
Wind,BA2,2020,1,7,fraction,0.073
Wind,BA2,2020,1,8,fraction,0.066
Wind,BA2,2020,1,9,fraction,0.043
Wind,BA2,2020,1,10,fraction,0.025
Wind,BA2,2020,1,11,fraction,0.03
Wind,BA2,2020,1,12,fraction,0.036
Wind,BA2,2020,1,13,fraction,0.038
Wind,BA2,2020,1,14,fraction,0.059
Wind,BA2,2020,1,15,fraction,0.045
Wind,BA2,2020,1,16,fraction,0.034
Wind,BA2,2020,1,17,fraction,0.106
Wind,BA2,2020,1,18,fraction,0.135
Wind,BA2,2020,1,19,fraction,0.094
Wind,BA2,2020,1,20,fraction,0.069
Wind,BA2,2020,1,21,fraction,0.063
Wind,BA2,2020,1,22,fraction,0.083
Wind,BA2,2020,1,23,fraction,0.101
Wind,BA2,2020,1,24,fraction,0.119
Wind,BA2,2020,1,25,fraction,0.138
Wind,BA2,2020,1,26,fraction,0.146
Wind,BA2,2020,1,27,fraction,0.15
Wind,BA2,2020,1,28,fraction,0.16
Wind,BA2,2020,1,29,fraction,0.176
Wind,BA2,2020,1,30,fraction,0.184
Wind,BA2,2020,1,31,fraction,0.193
Wind,BA2,2020,1,32,fraction,0.203
Wind,BA2,2020,1,33,fraction,0.143
Wind,BA2,2020,1,34,fraction,0.054
Wind,BA2,2020,1,35,fraction,0.054
Wind,BA2,2020,1,36,fraction,0.085
Wind,BA2,2020,1,37,fraction,0.116
Wind,BA2,2020,1,38,fraction,0.133
Wind,BA2,2020,1,39,fraction,0.107
Wind,BA2,2020,1,40,fraction,0.17
Wind,BA2,2020,1,41,fraction,0.179
Wind,BA2,2020,1,42,fraction,0.155
Wind,BA2,2020,1,43,fraction,0.3
Wind,BA2,2020,1,44,fraction,0.43
Wind,BA2,2020,1,45,fraction,0.376
Wind,BA2,2020,1,46,fraction,0.347
Wind,BA2,2020,1,47,fraction,0.361
Wind,BA2,2020,1,48,fraction,0.355
Wind,BA2,2021,1,1,fraction,0.11
Wind,BA2,2021,1,2,fraction,0.082
Wind,BA2,2021,1,3,fraction,0.081
Wind,BA2,2021,1,4,fraction,0.089
Wind,BA2,2021,1,5,fraction,0.078
Wind,BA2,2021,1,6,fraction,0.069
Wind,BA2,2021,1,7,fraction,0.073
Wind,BA2,2021,1,8,fraction,0.066
Wind,BA2,2021,1,9,fraction,0.043
Wind,BA2,2021,1,10,fraction,0.025
Wind,BA2,2021,1,11,fraction,0.03
Wind,BA2,2021,1,12,fraction,0.036
Wind,BA2,2021,1,13,fraction,0.038
Wind,BA2,2021,1,14,fraction,0.059
Wind,BA2,2021,1,15,fraction,0.045
Wind,BA2,2021,1,16,fraction,0.034
Wind,BA2,2021,1,17,fraction,0.106
Wind,BA2,2021,1,18,fraction,0.135
Wind,BA2,2021,1,19,fraction,0.094
Wind,BA2,2021,1,20,fraction,0.069
Wind,BA2,2021,1,21,fraction,0.063
Wind,BA2,2021,1,22,fraction,0.083
Wind,BA2,2021,1,23,fraction,0.101
Wind,BA2,2021,1,24,fraction,0.119
Wind,BA2,2021,1,25,fraction,0.138
Wind,BA2,2021,1,26,fraction,0.146
Wind,BA2,2021,1,27,fraction,0.15
Wind,BA2,2021,1,28,fraction,0.16
Wind,BA2,2021,1,29,fraction,0.176
Wind,BA2,2021,1,30,fraction,0.184
Wind,BA2,2021,1,31,fraction,0.193
Wind,BA2,2021,1,32,fraction,0.203
Wind,BA2,2021,1,33,fraction,0.143
Wind,BA2,2021,1,34,fraction,0.054
Wind,BA2,2021,1,35,fraction,0.054
Wind,BA2,2021,1,36,fraction,0.085
Wind,BA2,2021,1,37,fraction,0.116
Wind,BA2,2021,1,38,fraction,0.133
Wind,BA2,2021,1,39,fraction,0.107
Wind,BA2,2021,1,40,fraction,0.17
Wind,BA2,2021,1,41,fraction,0.179
Wind,BA2,2021,1,42,fraction,0.155
Wind,BA2,2021,1,43,fraction,0.3
Wind,BA2,2021,1,44,fraction,0.43
Wind,BA2,2021,1,45,fraction,0.376
Wind,BA2,2021,1,46,fraction,0.347
Wind,BA2,2021,1,47,fraction,0.361
Wind,BA2,2021,1,48,fraction,0.355
Wind,BA2,2022,1,1,fraction,0.11
Wind,BA2,2022,1,2,fraction,0.082
Wind,BA2,2022,1,3,fraction,0.081
Wind,BA2,2022,1,4,fraction,0.089
Wind,BA2,2022,1,5,fraction,0.078
Wind,BA2,2022,1,6,fraction,0.069
Wind,BA2,2022,1,7,fraction,0.073
Wind,BA2,2022,1,8,fraction,0.066
Wind,BA2,2022,1,9,fraction,0.043
Wind,BA2,2022,1,10,fraction,0.025
Wind,BA2,2022,1,11,fraction,0.03
Wind,BA2,2022,1,12,fraction,0.036
Wind,BA2,2022,1,13,fraction,0.038
Wind,BA2,2022,1,14,fraction,0.059
Wind,BA2,2022,1,15,fraction,0.045
Wind,BA2,2022,1,16,fraction,0.034
Wind,BA2,2022,1,17,fraction,0.106
Wind,BA2,2022,1,18,fraction,0.135
Wind,BA2,2022,1,19,fraction,0.094
Wind,BA2,2022,1,20,fraction,0.069
Wind,BA2,2022,1,21,fraction,0.063
Wind,BA2,2022,1,22,fraction,0.083
Wind,BA2,2022,1,23,fraction,0.101
Wind,BA2,2022,1,24,fraction,0.119
Wind,BA2,2022,1,25,fraction,0.138
Wind,BA2,2022,1,26,fraction,0.146
Wind,BA2,2022,1,27,fraction,0.15
Wind,BA2,2022,1,28,fraction,0.16
Wind,BA2,2022,1,29,fraction,0.176
Wind,BA2,2022,1,30,fraction,0.184
Wind,BA2,2022,1,31,fraction,0.193
Wind,BA2,2022,1,32,fraction,0.203
Wind,BA2,2022,1,33,fraction,0.143
Wind,BA2,2022,1,34,fraction,0.054
Wind,BA2,2022,1,35,fraction,0.054
Wind,BA2,2022,1,36,fraction,0.085
Wind,BA2,2022,1,37,fraction,0.116
Wind,BA2,2022,1,38,fraction,0.133
Wind,BA2,2022,1,39,fraction,0.107
Wind,BA2,2022,1,40,fraction,0.17
Wind,BA2,2022,1,41,fraction,0.179
Wind,BA2,2022,1,42,fraction,0.155
Wind,BA2,2022,1,43,fraction,0.3
Wind,BA2,2022,1,44,fraction,0.43
Wind,BA2,2022,1,45,fraction,0.376
Wind,BA2,2022,1,46,fraction,0.347
Wind,BA2,2022,1,47,fraction,0.361
Wind,BA2,2022,1,48,fraction,0.355
Wind,BA2,2023,1,1,fraction,0.11
Wind,BA2,2023,1,2,fraction,0.082
Wind,BA2,2023,1,3,fraction,0.081
Wind,BA2,2023,1,4,fraction,0.089
Wind,BA2,2023,1,5,fraction,0.078
Wind,BA2,2023,1,6,fraction,0.069
Wind,BA2,2023,1,7,fraction,0.073
Wind,BA2,2023,1,8,fraction,0.066
Wind,BA2,2023,1,9,fraction,0.043
Wind,BA2,2023,1,10,fraction,0.025
Wind,BA2,2023,1,11,fraction,0.03
Wind,BA2,2023,1,12,fraction,0.036
Wind,BA2,2023,1,13,fraction,0.038
Wind,BA2,2023,1,14,fraction,0.059
Wind,BA2,2023,1,15,fraction,0.045
Wind,BA2,2023,1,16,fraction,0.034
Wind,BA2,2023,1,17,fraction,0.106
Wind,BA2,2023,1,18,fraction,0.135
Wind,BA2,2023,1,19,fraction,0.094
Wind,BA2,2023,1,20,fraction,0.069
Wind,BA2,2023,1,21,fraction,0.063
Wind,BA2,2023,1,22,fraction,0.083
Wind,BA2,2023,1,23,fraction,0.101
Wind,BA2,2023,1,24,fraction,0.119
Wind,BA2,2023,1,25,fraction,0.138
Wind,BA2,2023,1,26,fraction,0.146
Wind,BA2,2023,1,27,fraction,0.15
Wind,BA2,2023,1,28,fraction,0.16
Wind,BA2,2023,1,29,fraction,0.176
Wind,BA2,2023,1,30,fraction,0.184
Wind,BA2,2023,1,31,fraction,0.193
Wind,BA2,2023,1,32,fraction,0.203
Wind,BA2,2023,1,33,fraction,0.143
Wind,BA2,2023,1,34,fraction,0.054
Wind,BA2,2023,1,35,fraction,0.054
Wind,BA2,2023,1,36,fraction,0.085
Wind,BA2,2023,1,37,fraction,0.116
Wind,BA2,2023,1,38,fraction,0.133
Wind,BA2,2023,1,39,fraction,0.107
Wind,BA2,2023,1,40,fraction,0.17
Wind,BA2,2023,1,41,fraction,0.179
Wind,BA2,2023,1,42,fraction,0.155
Wind,BA2,2023,1,43,fraction,0.3
Wind,BA2,2023,1,44,fraction,0.43
Wind,BA2,2023,1,45,fraction,0.376
Wind,BA2,2023,1,46,fraction,0.347
Wind,BA2,2023,1,47,fraction,0.361
Wind,BA2,2023,1,48,fraction,0.355
Wind,BA2,2024,1,1,fraction,0.11
Wind,BA2,2024,1,2,fraction,0.082
Wind,BA2,2024,1,3,fraction,0.081
Wind,BA2,2024,1,4,fraction,0.089
Wind,BA2,2024,1,5,fraction,0.078
Wind,BA2,2024,1,6,fraction,0.069
Wind,BA2,2024,1,7,fraction,0.073
Wind,BA2,2024,1,8,fraction,0.066
Wind,BA2,2024,1,9,fraction,0.043
Wind,BA2,2024,1,10,fraction,0.025
Wind,BA2,2024,1,11,fraction,0.03
Wind,BA2,2024,1,12,fraction,0.036
Wind,BA2,2024,1,13,fraction,0.038
Wind,BA2,2024,1,14,fraction,0.059
Wind,BA2,2024,1,15,fraction,0.045
Wind,BA2,2024,1,16,fraction,0.034
Wind,BA2,2024,1,17,fraction,0.106
Wind,BA2,2024,1,18,fraction,0.135
Wind,BA2,2024,1,19,fraction,0.094
Wind,BA2,2024,1,20,fraction,0.069
Wind,BA2,2024,1,21,fraction,0.063
Wind,BA2,2024,1,22,fraction,0.083
Wind,BA2,2024,1,23,fraction,0.101
Wind,BA2,2024,1,24,fraction,0.119
Wind,BA2,2024,1,25,fraction,0.138
Wind,BA2,2024,1,26,fraction,0.146
Wind,BA2,2024,1,27,fraction,0.15
Wind,BA2,2024,1,28,fraction,0.16
Wind,BA2,2024,1,29,fraction,0.176
Wind,BA2,2024,1,30,fraction,0.184
Wind,BA2,2024,1,31,fraction,0.193
Wind,BA2,2024,1,32,fraction,0.203
Wind,BA2,2024,1,33,fraction,0.143
Wind,BA2,2024,1,34,fraction,0.054
Wind,BA2,2024,1,35,fraction,0.054
Wind,BA2,2024,1,36,fraction,0.085
Wind,BA2,2024,1,37,fraction,0.116
Wind,BA2,2024,1,38,fraction,0.133
Wind,BA2,2024,1,39,fraction,0.107
Wind,BA2,2024,1,40,fraction,0.17
Wind,BA2,2024,1,41,fraction,0.179
Wind,BA2,2024,1,42,fraction,0.155
Wind,BA2,2024,1,43,fraction,0.3
Wind,BA2,2024,1,44,fraction,0.43
Wind,BA2,2024,1,45,fraction,0.376
Wind,BA2,2024,1,46,fraction,0.347
Wind,BA2,2024,1,47,fraction,0.361
Wind,BA2,2024,1,48,fraction,0.355
Wind,BA2,2025,1,1,fraction,0.11
Wind,BA2,2025,1,2,fraction,0.082
Wind,BA2,2025,1,3,fraction,0.081
Wind,BA2,2025,1,4,fraction,0.089
Wind,BA2,2025,1,5,fraction,0.078
Wind,BA2,2025,1,6,fraction,0.069
Wind,BA2,2025,1,7,fraction,0.073
Wind,BA2,2025,1,8,fraction,0.066
Wind,BA2,2025,1,9,fraction,0.043
Wind,BA2,2025,1,10,fraction,0.025
Wind,BA2,2025,1,11,fraction,0.03
Wind,BA2,2025,1,12,fraction,0.036
Wind,BA2,2025,1,13,fraction,0.038
Wind,BA2,2025,1,14,fraction,0.059
Wind,BA2,2025,1,15,fraction,0.045
Wind,BA2,2025,1,16,fraction,0.034
Wind,BA2,2025,1,17,fraction,0.106
Wind,BA2,2025,1,18,fraction,0.135
Wind,BA2,2025,1,19,fraction,0.094
Wind,BA2,2025,1,20,fraction,0.069
Wind,BA2,2025,1,21,fraction,0.063
Wind,BA2,2025,1,22,fraction,0.083
Wind,BA2,2025,1,23,fraction,0.101
Wind,BA2,2025,1,24,fraction,0.119
Wind,BA2,2025,1,25,fraction,0.138
Wind,BA2,2025,1,26,fraction,0.146
Wind,BA2,2025,1,27,fraction,0.15
Wind,BA2,2025,1,28,fraction,0.16
Wind,BA2,2025,1,29,fraction,0.176
Wind,BA2,2025,1,30,fraction,0.184
Wind,BA2,2025,1,31,fraction,0.193
Wind,BA2,2025,1,32,fraction,0.203
Wind,BA2,2025,1,33,fraction,0.143
Wind,BA2,2025,1,34,fraction,0.054
Wind,BA2,2025,1,35,fraction,0.054
Wind,BA2,2025,1,36,fraction,0.085
Wind,BA2,2025,1,37,fraction,0.116
Wind,BA2,2025,1,38,fraction,0.133
Wind,BA2,2025,1,39,fraction,0.107
Wind,BA2,2025,1,40,fraction,0.17
Wind,BA2,2025,1,41,fraction,0.179
Wind,BA2,2025,1,42,fraction,0.155
Wind,BA2,2025,1,43,fraction,0.3
Wind,BA2,2025,1,44,fraction,0.43
Wind,BA2,2025,1,45,fraction,0.376
Wind,BA2,2025,1,46,fraction,0.347
Wind,BA2,2025,1,47,fraction,0.361
Wind,BA2,2025,1,48,fraction,0.355
Wind,BA2,2026,1,1,fraction,0.11
Wind,BA2,2026,1,2,fraction,0.082
Wind,BA2,2026,1,3,fraction,0.081
Wind,BA2,2026,1,4,fraction,0.089
Wind,BA2,2026,1,5,fraction,0.078
Wind,BA2,2026,1,6,fraction,0.069
Wind,BA2,2026,1,7,fraction,0.073
Wind,BA2,2026,1,8,fraction,0.066
Wind,BA2,2026,1,9,fraction,0.043
Wind,BA2,2026,1,10,fraction,0.025
Wind,BA2,2026,1,11,fraction,0.03
Wind,BA2,2026,1,12,fraction,0.036
Wind,BA2,2026,1,13,fraction,0.038
Wind,BA2,2026,1,14,fraction,0.059
Wind,BA2,2026,1,15,fraction,0.045
Wind,BA2,2026,1,16,fraction,0.034
Wind,BA2,2026,1,17,fraction,0.106
Wind,BA2,2026,1,18,fraction,0.135
Wind,BA2,2026,1,19,fraction,0.094
Wind,BA2,2026,1,20,fraction,0.069
Wind,BA2,2026,1,21,fraction,0.063
Wind,BA2,2026,1,22,fraction,0.083
Wind,BA2,2026,1,23,fraction,0.101
Wind,BA2,2026,1,24,fraction,0.119
Wind,BA2,2026,1,25,fraction,0.138
Wind,BA2,2026,1,26,fraction,0.146
